,Content ID,Type,Datetime,Reaction Score,Category,Category Wise,,
14529,e3bb5693-091c-47de-b4b7-78e28b5fbb98,interested,12/31/2020,30,education,In top 5,,
14530,e3bb5693-091c-47de-b4b7-78e28b5fbb98,dislike,1/7/2021,10,education,In top 5,,
14531,e3bb5693-091c-47de-b4b7-78e28b5fbb98,disgust,12/4/2020,0,education,In top 5,,
14532,e3bb5693-091c-47de-b4b7-78e28b5fbb98,peeking,4/21/2021,35,education,In top 5,,
14533,e3bb5693-091c-47de-b4b7-78e28b5fbb98,love,9/20/2020,65,education,In top 5,,
14534,e3bb5693-091c-47de-b4b7-78e28b5fbb98,want,5/17/2021,70,education,In top 5,,
14535,e3bb5693-091c-47de-b4b7-78e28b5fbb98,heart,8/22/2020,60,education,In top 5,,
14536,e3bb5693-091c-47de-b4b7-78e28b5fbb98,indifferent,8/23/2020,20,education,In top 5,,
14537,e3bb5693-091c-47de-b4b7-78e28b5fbb98,want,9/18/2020,70,education,In top 5,,
14538,e3bb5693-091c-47de-b4b7-78e28b5fbb98,interested,7/14/2020,30,education,In top 5,,
14539,e3bb5693-091c-47de-b4b7-78e28b5fbb98,hate,2/22/2021,5,education,In top 5,,
14540,e3bb5693-091c-47de-b4b7-78e28b5fbb98,interested,4/19/2021,30,education,In top 5,,
14541,e3bb5693-091c-47de-b4b7-78e28b5fbb98,dislike,12/10/2020,10,education,In top 5,,
14542,e3bb5693-091c-47de-b4b7-78e28b5fbb98,disgust,4/6/2021,0,education,In top 5,,
14543,e3bb5693-091c-47de-b4b7-78e28b5fbb98,hate,4/20/2021,5,education,In top 5,,
14544,e3bb5693-091c-47de-b4b7-78e28b5fbb98,dislike,6/17/2021,10,education,In top 5,,
14545,e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,12/13/2020,12,education,In top 5,,
14546,e3bb5693-091c-47de-b4b7-78e28b5fbb98,cherish,12/29/2020,70,education,In top 5,,
14547,e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,11/2/2020,12,education,In top 5,,
14548,e3bb5693-091c-47de-b4b7-78e28b5fbb98,heart,4/1/2021,60,education,In top 5,,
14549,e3bb5693-091c-47de-b4b7-78e28b5fbb98,love,11/10/2020,65,education,In top 5,,
14550,e3bb5693-091c-47de-b4b7-78e28b5fbb98,super love,12/17/2020,75,education,In top 5,,
14551,e3bb5693-091c-47de-b4b7-78e28b5fbb98,love,8/14/2020,65,education,In top 5,,
14552,e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,8/24/2020,12,education,In top 5,,
14554,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,peeking,1/24/2021,35,technology,In top 5,,
14555,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,heart,12/13/2020,60,technology,In top 5,,
14556,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,love,9/14/2020,65,technology,In top 5,,
14557,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,interested,1/18/2021,30,technology,In top 5,,
14558,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,like,10/27/2020,50,technology,In top 5,,
14559,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,adore,11/6/2020,72,technology,In top 5,,
14560,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,disgust,10/29/2020,0,technology,In top 5,,
14561,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,dislike,7/1/2020,10,technology,In top 5,,
14562,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,heart,9/4/2020,60,technology,In top 5,,
14563,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,intrigued,11/22/2020,45,technology,In top 5,,
14564,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,love,7/24/2020,65,technology,In top 5,,
14565,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,want,2/2/2021,70,technology,In top 5,,
14566,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,hate,1/7/2021,5,technology,In top 5,,
14567,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,dislike,11/6/2020,10,technology,In top 5,,
14568,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,disgust,7/18/2020,0,technology,In top 5,,
14569,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,interested,8/16/2020,30,technology,In top 5,,
14570,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,super love,4/1/2021,75,technology,In top 5,,
14571,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,want,2/28/2021,70,technology,In top 5,,
14572,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,super love,4/6/2021,75,technology,In top 5,,
14573,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,hate,6/5/2021,5,technology,In top 5,,
14574,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,adore,11/11/2020,72,technology,In top 5,,
14575,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,hate,6/30/2020,5,technology,In top 5,,
14576,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,dislike,2/1/2021,10,technology,In top 5,,
14577,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,like,8/14/2020,50,technology,In top 5,,
14578,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,love,3/2/2021,65,technology,In top 5,,
14579,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,interested,5/28/2021,30,technology,In top 5,,
14580,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,intrigued,9/13/2020,45,technology,In top 5,,
14581,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,indifferent,9/18/2020,20,technology,In top 5,,
14582,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,worried,1/20/2021,12,technology,In top 5,,
14583,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,disgust,1/12/2021,0,technology,In top 5,,
14584,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,heart,7/10/2020,60,technology,In top 5,,
14586,36bd1711-92f6-4240-8ac5-21df845abe86,heart,8/3/2020,60,technology,In top 5,,
14587,36bd1711-92f6-4240-8ac5-21df845abe86,worried,9/29/2020,12,technology,In top 5,,
14588,36bd1711-92f6-4240-8ac5-21df845abe86,interested,6/1/2021,30,technology,In top 5,,
14589,36bd1711-92f6-4240-8ac5-21df845abe86,scared,8/17/2020,15,technology,In top 5,,
14590,36bd1711-92f6-4240-8ac5-21df845abe86,disgust,8/31/2020,0,technology,In top 5,,
14591,36bd1711-92f6-4240-8ac5-21df845abe86,super love,9/26/2020,75,technology,In top 5,,
14592,36bd1711-92f6-4240-8ac5-21df845abe86,indifferent,9/6/2020,20,technology,In top 5,,
14593,36bd1711-92f6-4240-8ac5-21df845abe86,worried,2/3/2021,12,technology,In top 5,,
14594,36bd1711-92f6-4240-8ac5-21df845abe86,interested,4/8/2021,30,technology,In top 5,,
14595,36bd1711-92f6-4240-8ac5-21df845abe86,intrigued,8/9/2020,45,technology,In top 5,,
14596,36bd1711-92f6-4240-8ac5-21df845abe86,love,7/20/2020,65,technology,In top 5,,
14597,36bd1711-92f6-4240-8ac5-21df845abe86,super love,2/23/2021,75,technology,In top 5,,
14598,36bd1711-92f6-4240-8ac5-21df845abe86,intrigued,10/8/2020,45,technology,In top 5,,
14599,36bd1711-92f6-4240-8ac5-21df845abe86,intrigued,5/8/2021,45,technology,In top 5,,
14600,36bd1711-92f6-4240-8ac5-21df845abe86,super love,4/16/2021,75,technology,In top 5,,
14601,36bd1711-92f6-4240-8ac5-21df845abe86,dislike,12/18/2020,10,technology,In top 5,,
14602,36bd1711-92f6-4240-8ac5-21df845abe86,adore,10/12/2020,72,technology,In top 5,,
14603,36bd1711-92f6-4240-8ac5-21df845abe86,hate,1/17/2021,5,technology,In top 5,,
14604,36bd1711-92f6-4240-8ac5-21df845abe86,intrigued,11/10/2020,45,technology,In top 5,,
14605,36bd1711-92f6-4240-8ac5-21df845abe86,disgust,12/17/2020,0,technology,In top 5,,
14606,36bd1711-92f6-4240-8ac5-21df845abe86,peeking,5/3/2021,35,technology,In top 5,,
14607,36bd1711-92f6-4240-8ac5-21df845abe86,scared,1/21/2021,15,technology,In top 5,,
14608,36bd1711-92f6-4240-8ac5-21df845abe86,scared,2/1/2021,15,technology,In top 5,,
14609,36bd1711-92f6-4240-8ac5-21df845abe86,adore,10/20/2020,72,technology,In top 5,,
14610,36bd1711-92f6-4240-8ac5-21df845abe86,super love,9/20/2020,75,technology,In top 5,,
14611,36bd1711-92f6-4240-8ac5-21df845abe86,worried,12/7/2020,12,technology,In top 5,,
14612,36bd1711-92f6-4240-8ac5-21df845abe86,adore,1/14/2021,72,technology,In top 5,,
14613,36bd1711-92f6-4240-8ac5-21df845abe86,super love,12/12/2020,75,technology,In top 5,,
14614,36bd1711-92f6-4240-8ac5-21df845abe86,super love,3/1/2021,75,technology,In top 5,,
14615,36bd1711-92f6-4240-8ac5-21df845abe86,want,9/13/2020,70,technology,In top 5,,
14616,36bd1711-92f6-4240-8ac5-21df845abe86,peeking,5/2/2021,35,technology,In top 5,,
14617,36bd1711-92f6-4240-8ac5-21df845abe86,interested,4/27/2021,30,technology,In top 5,,
14618,36bd1711-92f6-4240-8ac5-21df845abe86,cherish,4/6/2021,70,technology,In top 5,,
14619,36bd1711-92f6-4240-8ac5-21df845abe86,super love,5/23/2021,75,technology,In top 5,,
14621,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,8/24/2020,70,culture,Not in top 5,,
14622,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,12/1/2020,5,culture,Not in top 5,,
14623,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,scared,1/21/2021,15,culture,Not in top 5,,
14624,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,8/2/2020,5,culture,Not in top 5,,
14625,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,like,11/11/2020,50,culture,Not in top 5,,
14626,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,heart,6/7/2021,60,culture,Not in top 5,,
14627,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,11/27/2020,70,culture,Not in top 5,,
14628,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,scared,4/28/2021,15,culture,Not in top 5,,
14629,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,worried,12/31/2020,12,culture,Not in top 5,,
14630,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,super love,12/22/2020,75,culture,Not in top 5,,
14631,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,peeking,6/5/2021,35,culture,Not in top 5,,
14632,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,indifferent,3/30/2021,20,culture,Not in top 5,,
14633,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,2/25/2021,70,culture,Not in top 5,,
14634,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,scared,2/20/2021,15,culture,Not in top 5,,
14635,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,intrigued,11/15/2020,45,culture,Not in top 5,,
14636,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,11/27/2020,70,culture,Not in top 5,,
14637,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,adore,8/3/2020,72,culture,Not in top 5,,
14638,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,disgust,9/6/2020,0,culture,Not in top 5,,
14639,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,adore,9/1/2020,72,culture,Not in top 5,,
14640,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,9/17/2020,70,culture,Not in top 5,,
14641,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,worried,8/9/2020,12,culture,Not in top 5,,
14642,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,5/2/2021,5,culture,Not in top 5,,
14643,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,super love,12/3/2020,75,culture,Not in top 5,,
14644,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,6/6/2021,5,culture,Not in top 5,,
14645,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,intrigued,11/2/2020,45,culture,Not in top 5,,
14646,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,like,8/30/2020,50,culture,Not in top 5,,
14647,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,adore,2/11/2021,72,culture,Not in top 5,,
14648,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,heart,10/14/2020,60,culture,Not in top 5,,
14649,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,scared,7/18/2020,15,culture,Not in top 5,,
14650,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,interested,6/30/2020,30,culture,Not in top 5,,
14651,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,dislike,8/22/2020,10,culture,Not in top 5,,
14652,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,3/8/2021,70,culture,Not in top 5,,
14653,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,worried,4/17/2021,12,culture,Not in top 5,,
14654,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,disgust,1/11/2021,0,culture,Not in top 5,,
14655,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,interested,1/14/2021,30,culture,Not in top 5,,
14656,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,super love,7/24/2020,75,culture,Not in top 5,,
14657,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,dislike,2/19/2021,10,culture,Not in top 5,,
14658,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,heart,5/10/2021,60,culture,Not in top 5,,
14659,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,interested,7/21/2020,30,culture,Not in top 5,,
14660,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,heart,9/29/2020,60,culture,Not in top 5,,
14662,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,cherish,6/23/2020,70,travel,In top 5,,
14663,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,disgust,3/26/2021,0,travel,In top 5,,
14664,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,intrigued,11/2/2020,45,travel,In top 5,,
14665,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,dislike,1/29/2021,10,travel,In top 5,,
14666,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,cherish,3/28/2021,70,travel,In top 5,,
14667,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,hate,10/7/2020,5,travel,In top 5,,
14668,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,interested,2/25/2021,30,travel,In top 5,,
14669,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,hate,12/22/2020,5,travel,In top 5,,
14670,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,indifferent,7/14/2020,20,travel,In top 5,,
14671,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,want,10/24/2020,70,travel,In top 5,,
14672,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,heart,11/19/2020,60,travel,In top 5,,
14673,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,heart,5/1/2021,60,travel,In top 5,,
14674,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,scared,2/11/2021,15,travel,In top 5,,
14675,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,heart,9/26/2020,60,travel,In top 5,,
14676,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,indifferent,2/28/2021,20,travel,In top 5,,
14677,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,worried,8/17/2020,12,travel,In top 5,,
14678,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,adore,1/31/2021,72,travel,In top 5,,
14679,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,adore,6/26/2020,72,travel,In top 5,,
14680,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,super love,10/15/2020,75,travel,In top 5,,
14681,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,indifferent,2/5/2021,20,travel,In top 5,,
14682,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,like,11/9/2020,50,travel,In top 5,,
14683,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,intrigued,12/28/2020,45,travel,In top 5,,
14684,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,want,8/20/2020,70,travel,In top 5,,
14685,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,cherish,12/27/2020,70,travel,In top 5,,
14686,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,disgust,9/2/2020,0,travel,In top 5,,
14687,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,worried,8/24/2020,12,travel,In top 5,,
14688,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,hate,10/10/2020,5,travel,In top 5,,
14689,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,love,10/2/2020,65,travel,In top 5,,
14690,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,want,4/15/2021,70,travel,In top 5,,
14691,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,interested,6/20/2020,30,travel,In top 5,,
14692,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,intrigued,9/27/2020,45,travel,In top 5,,
14693,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,interested,3/26/2021,30,travel,In top 5,,
14694,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,adore,1/20/2021,72,travel,In top 5,,
14695,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,scared,6/18/2021,15,travel,In top 5,,
14696,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,adore,3/15/2021,72,travel,In top 5,,
14699,e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,9/1/2020,5,tennis,In top 5,,
14700,e1b4a0fe-5069-4765-8170-ef44ab8f102c,peeking,12/27/2020,35,tennis,In top 5,,
14701,e1b4a0fe-5069-4765-8170-ef44ab8f102c,indifferent,12/22/2020,20,tennis,In top 5,,
14702,e1b4a0fe-5069-4765-8170-ef44ab8f102c,intrigued,4/25/2021,45,tennis,In top 5,,
14703,e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,5/23/2021,5,tennis,In top 5,,
14704,e1b4a0fe-5069-4765-8170-ef44ab8f102c,love,7/12/2020,65,tennis,In top 5,,
14705,e1b4a0fe-5069-4765-8170-ef44ab8f102c,super love,12/17/2020,75,tennis,In top 5,,
14706,e1b4a0fe-5069-4765-8170-ef44ab8f102c,cherish,12/20/2020,70,tennis,In top 5,,
14707,e1b4a0fe-5069-4765-8170-ef44ab8f102c,heart,6/24/2020,60,tennis,In top 5,,
14708,e1b4a0fe-5069-4765-8170-ef44ab8f102c,scared,2/4/2021,15,tennis,In top 5,,
14709,e1b4a0fe-5069-4765-8170-ef44ab8f102c,disgust,4/7/2021,0,tennis,In top 5,,
14710,e1b4a0fe-5069-4765-8170-ef44ab8f102c,adore,1/11/2021,72,tennis,In top 5,,
14711,e1b4a0fe-5069-4765-8170-ef44ab8f102c,indifferent,10/5/2020,20,tennis,In top 5,,
14712,e1b4a0fe-5069-4765-8170-ef44ab8f102c,adore,1/22/2021,72,tennis,In top 5,,
14713,e1b4a0fe-5069-4765-8170-ef44ab8f102c,intrigued,3/27/2021,45,tennis,In top 5,,
14714,e1b4a0fe-5069-4765-8170-ef44ab8f102c,worried,4/4/2021,12,tennis,In top 5,,
14715,e1b4a0fe-5069-4765-8170-ef44ab8f102c,disgust,1/10/2021,0,tennis,In top 5,,
14716,e1b4a0fe-5069-4765-8170-ef44ab8f102c,love,11/17/2020,65,tennis,In top 5,,
14717,e1b4a0fe-5069-4765-8170-ef44ab8f102c,worried,10/13/2020,12,tennis,In top 5,,
14718,e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,10/20/2020,5,tennis,In top 5,,
14719,e1b4a0fe-5069-4765-8170-ef44ab8f102c,cherish,8/6/2020,70,tennis,In top 5,,
14720,e1b4a0fe-5069-4765-8170-ef44ab8f102c,peeking,9/25/2020,35,tennis,In top 5,,
14721,e1b4a0fe-5069-4765-8170-ef44ab8f102c,interested,9/5/2020,30,tennis,In top 5,,
14722,e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,4/28/2021,5,tennis,In top 5,,
14723,e1b4a0fe-5069-4765-8170-ef44ab8f102c,super love,7/15/2020,75,tennis,In top 5,,
14724,e1b4a0fe-5069-4765-8170-ef44ab8f102c,want,1/4/2021,70,tennis,In top 5,,
14725,e1b4a0fe-5069-4765-8170-ef44ab8f102c,dislike,2/14/2021,10,tennis,In top 5,,
14726,e1b4a0fe-5069-4765-8170-ef44ab8f102c,interested,3/25/2021,30,tennis,In top 5,,
14727,e1b4a0fe-5069-4765-8170-ef44ab8f102c,like,4/26/2021,50,tennis,In top 5,,
14729,7c4f0389-01a5-4ea8-a643-83414441fe81,disgust,9/22/2020,0,tennis,In top 5,,
14730,7c4f0389-01a5-4ea8-a643-83414441fe81,scared,5/24/2021,15,tennis,In top 5,,
14731,7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,3/23/2021,10,tennis,In top 5,,
14732,7c4f0389-01a5-4ea8-a643-83414441fe81,interested,10/13/2020,30,tennis,In top 5,,
14733,7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,5/27/2021,70,tennis,In top 5,,
14734,7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,10/22/2020,10,tennis,In top 5,,
14735,7c4f0389-01a5-4ea8-a643-83414441fe81,super love,8/23/2020,75,tennis,In top 5,,
14736,7c4f0389-01a5-4ea8-a643-83414441fe81,like,11/11/2020,50,tennis,In top 5,,
14737,7c4f0389-01a5-4ea8-a643-83414441fe81,scared,1/10/2021,15,tennis,In top 5,,
14738,7c4f0389-01a5-4ea8-a643-83414441fe81,hate,7/1/2020,5,tennis,In top 5,,
14739,7c4f0389-01a5-4ea8-a643-83414441fe81,heart,11/4/2020,60,tennis,In top 5,,
14740,7c4f0389-01a5-4ea8-a643-83414441fe81,super love,2/13/2021,75,tennis,In top 5,,
14741,7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,6/21/2020,70,tennis,In top 5,,
14742,7c4f0389-01a5-4ea8-a643-83414441fe81,adore,7/25/2020,72,tennis,In top 5,,
14743,7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,8/16/2020,70,tennis,In top 5,,
14744,7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,1/31/2021,70,tennis,In top 5,,
14745,7c4f0389-01a5-4ea8-a643-83414441fe81,peeking,7/29/2020,35,tennis,In top 5,,
14746,7c4f0389-01a5-4ea8-a643-83414441fe81,scared,7/24/2020,15,tennis,In top 5,,
14747,7c4f0389-01a5-4ea8-a643-83414441fe81,want,4/5/2021,70,tennis,In top 5,,
14748,7c4f0389-01a5-4ea8-a643-83414441fe81,love,10/8/2020,65,tennis,In top 5,,
14749,7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,10/11/2020,70,tennis,In top 5,,
14750,7c4f0389-01a5-4ea8-a643-83414441fe81,adore,2/12/2021,72,tennis,In top 5,,
14751,7c4f0389-01a5-4ea8-a643-83414441fe81,want,10/16/2020,70,tennis,In top 5,,
14752,7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,7/9/2020,10,tennis,In top 5,,
14753,7c4f0389-01a5-4ea8-a643-83414441fe81,super love,7/27/2020,75,tennis,In top 5,,
14754,7c4f0389-01a5-4ea8-a643-83414441fe81,interested,11/16/2020,30,tennis,In top 5,,
14755,7c4f0389-01a5-4ea8-a643-83414441fe81,hate,4/12/2021,5,tennis,In top 5,,
14756,7c4f0389-01a5-4ea8-a643-83414441fe81,like,11/10/2020,50,tennis,In top 5,,
14757,7c4f0389-01a5-4ea8-a643-83414441fe81,like,9/19/2020,50,tennis,In top 5,,
14758,7c4f0389-01a5-4ea8-a643-83414441fe81,want,1/25/2021,70,tennis,In top 5,,
14759,7c4f0389-01a5-4ea8-a643-83414441fe81,intrigued,1/11/2021,45,tennis,In top 5,,
14760,7c4f0389-01a5-4ea8-a643-83414441fe81,worried,5/18/2021,12,tennis,In top 5,,
14761,7c4f0389-01a5-4ea8-a643-83414441fe81,intrigued,12/13/2020,45,tennis,In top 5,,
14762,7c4f0389-01a5-4ea8-a643-83414441fe81,love,8/13/2020,65,tennis,In top 5,,
14763,7c4f0389-01a5-4ea8-a643-83414441fe81,interested,11/25/2020,30,tennis,In top 5,,
14764,7c4f0389-01a5-4ea8-a643-83414441fe81,scared,11/7/2020,15,tennis,In top 5,,
14765,7c4f0389-01a5-4ea8-a643-83414441fe81,like,12/30/2020,50,tennis,In top 5,,
14766,7c4f0389-01a5-4ea8-a643-83414441fe81,disgust,1/2/2021,0,tennis,In top 5,,
14767,7c4f0389-01a5-4ea8-a643-83414441fe81,peeking,11/28/2020,35,tennis,In top 5,,
14768,7c4f0389-01a5-4ea8-a643-83414441fe81,adore,8/28/2020,72,tennis,In top 5,,
14769,7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,4/5/2021,10,tennis,In top 5,,
14770,7c4f0389-01a5-4ea8-a643-83414441fe81,love,8/20/2020,65,tennis,In top 5,,
14771,7c4f0389-01a5-4ea8-a643-83414441fe81,scared,12/24/2020,15,tennis,In top 5,,
14772,7c4f0389-01a5-4ea8-a643-83414441fe81,adore,11/5/2020,72,tennis,In top 5,,
14773,7c4f0389-01a5-4ea8-a643-83414441fe81,like,1/20/2021,50,tennis,In top 5,,
14774,7c4f0389-01a5-4ea8-a643-83414441fe81,indifferent,6/26/2020,20,tennis,In top 5,,
14775,7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,8/31/2020,70,tennis,In top 5,,
14777,584211e8-3ca9-41a7-aeea-1d308bda53fd,disgust,12/15/2020,0,studying,Not in top 5,,
14778,584211e8-3ca9-41a7-aeea-1d308bda53fd,intrigued,2/20/2021,45,studying,Not in top 5,,
14779,584211e8-3ca9-41a7-aeea-1d308bda53fd,love,10/25/2020,65,studying,Not in top 5,,
14780,584211e8-3ca9-41a7-aeea-1d308bda53fd,heart,12/27/2020,60,studying,Not in top 5,,
14781,584211e8-3ca9-41a7-aeea-1d308bda53fd,hate,6/20/2020,5,studying,Not in top 5,,
14782,584211e8-3ca9-41a7-aeea-1d308bda53fd,cherish,2/5/2021,70,studying,Not in top 5,,
14783,584211e8-3ca9-41a7-aeea-1d308bda53fd,heart,7/24/2020,60,studying,Not in top 5,,
14784,584211e8-3ca9-41a7-aeea-1d308bda53fd,intrigued,10/2/2020,45,studying,Not in top 5,,
14785,584211e8-3ca9-41a7-aeea-1d308bda53fd,scared,11/19/2020,15,studying,Not in top 5,,
14786,584211e8-3ca9-41a7-aeea-1d308bda53fd,disgust,7/1/2020,0,studying,Not in top 5,,
14787,584211e8-3ca9-41a7-aeea-1d308bda53fd,peeking,6/5/2021,35,studying,Not in top 5,,
14788,584211e8-3ca9-41a7-aeea-1d308bda53fd,scared,12/3/2020,15,studying,Not in top 5,,
14789,584211e8-3ca9-41a7-aeea-1d308bda53fd,love,6/27/2020,65,studying,Not in top 5,,
14790,584211e8-3ca9-41a7-aeea-1d308bda53fd,like,3/27/2021,50,studying,Not in top 5,,
14791,584211e8-3ca9-41a7-aeea-1d308bda53fd,adore,6/30/2020,72,studying,Not in top 5,,
14792,584211e8-3ca9-41a7-aeea-1d308bda53fd,heart,10/19/2020,60,studying,Not in top 5,,
14793,584211e8-3ca9-41a7-aeea-1d308bda53fd,disgust,1/19/2021,0,studying,Not in top 5,,
